,Month,Day,Community Area,Domestic,Arrest,Location Description_RESIDENCE,Location Description_STREET,Primary Type_BATTERY,Primary Type_THEFT,SocioEconomic-Status_Low Income,SocioEconomic-Status_Moderate Income
731704,8,16,24,False,False,0,1,0,1,1,0
653256,7,25,8,False,False,0,1,0,1,1,0
1148804,12,21,48,False,False,0,1,0,1,0,1
489730,6,8,24,False,False,0,1,0,1,1,0
205379,3,9,43,False,False,0,0,1,0,0,1
133104,2,12,10,False,False,0,1,0,1,1,0
164023,2,23,77,False,False,0,1,0,1,1,0
43079,1,12,53,False,False,1,0,0,1,0,1
967158,10,24,40,True,False,0,0,1,0,0,0
1035496,11,14,7,False,False,0,1,0,1,1,0
584106,7,5,29,True,False,0,0,1,0,0,0
206750,3,9,7,False,False,0,1,0,1,1,0
660849,7,28,35,True,False,0,0,1,0,0,1
498420,6,11,53,True,False,0,1,1,0,0,1
266901,3,30,53,False,False,0,1,1,0,0,1
828825,9,13,71,False,False,0,1,1,0,0,1
526269,6,19,22,True,False,0,0,0,0,1,0
1138509,12,18,23,True,False,1,0,0,0,0,0
1146259,12,21,61,True,False,1,0,0,1,0,0
927236,10,12,77,False,False,0,0,0,0,1,0
1132791,12,16,66,False,False,0,0,0,1,0,0
107097,2,3,24,False,False,0,1,0,1,1,0
1090964,12,3,35,True,False,0,0,0,0,0,1
49396,1,14,15,False,False,0,1,0,1,0,1
960986,10,23,39,False,False,0,1,0,0,0,1
188597,3,3,21,False,False,0,1,0,1,0,1
949967,10,19,23,False,False,0,0,1,0,0,0
639589,7,21,38,True,False,0,0,1,0,0,1
272947,4,1,29,True,False,0,0,1,0,0,0
52606,1,15,67,True,False,0,1,1,0,0,0
113227,2,5,29,True,False,0,0,0,1,0,0
221884,3,14,11,False,False,0,1,0,1,1,0
172675,2,26,10,False,False,0,1,1,0,1,0
298189,4,9,29,False,False,0,0,1,0,0,0
913434,10,8,6,False,False,0,1,0,1,1,0
124772,2,9,23,True,False,0,0,1,0,0,0
937484,10,15,29,True,False,0,0,1,0,0,0
409808,5,16,14,False,False,1,0,0,0,0,1
574115,7,3,5,False,False,0,1,0,1,1,0
1089751,12,2,16,False,False,0,0,0,1,0,1
1210,1,1,68,False,False,0,0,1,0,0,0
194753,3,5,60,False,False,0,1,0,1,0,1
1167030,12,28,36,False,False,0,0,0,0,0,0
473529,6,4,21,False,False,1,0,0,0,0,1
177245,2,28,22,False,False,1,0,0,1,1,0
405997,5,15,29,True,False,0,0,1,0,0,0
229873,3,17,49,True,False,1,0,1,0,0,1
992813,11,1,29,True,False,0,0,1,0,0,0
450991,5,29,39,True,False,0,1,1,0,0,1
469227,6,2,38,False,False,1,0,0,0,0,1
1058962,11,22,69,True,False,1,0,1,0,0,1
618852,7,16,39,True,False,1,0,1,0,0,1
526679,6,19,61,True,False,0,0,0,1,0,0
620745,7,16,30,True,False,1,0,0,0,0,0
579842,7,4,68,True,False,0,0,1,0,0,0
533698,6,21,73,True,False,0,1,1,0,0,1
1151639,12,22,67,True,False,1,0,0,0,0,0
141015,2,15,68,False,False,0,1,0,1,0,0
489363,6,8,32,True,False,0,0,0,0,1,0
792775,9,3,25,False,False,0,1,1,0,0,1
189212,3,3,18,False,False,0,0,0,1,0,1
1025688,11,11,8,True,False,0,0,1,0,1,0
982043,10,29,25,False,False,1,0,1,0,0,1
144085,2,16,69,False,False,0,0,0,0,0,1
1152604,12,23,28,False,False,0,0,0,1,0,1
3788,1,1,72,True,False,0,0,1,0,1,0
792541,9,3,15,True,False,0,0,1,0,0,1
292575,4,8,8,False,False,0,1,0,1,1,0
700156,8,7,63,True,False,1,0,1,0,0,0
955165,10,21,25,False,False,0,1,0,1,0,1
64623,1,19,68,True,False,0,0,0,0,0,0
358320,4,30,28,True,False,0,0,1,0,0,1
797467,9,4,53,True,False,1,0,1,0,0,1
190520,3,4,16,True,False,0,0,1,0,0,1
591280,7,7,71,False,False,0,0,0,1,0,1
166602,2,24,42,True,False,1,0,1,0,0,1
1054217,11,21,68,True,False,1,0,1,0,0,0
798742,9,5,56,False,False,0,1,0,1,0,1
968250,10,25,2,True,False,0,0,1,0,0,1
501308,6,12,7,False,False,0,1,0,1,1,0
202041,3,8,67,True,False,1,0,1,0,0,0
364680,5,2,61,True,False,0,1,0,0,0,0
103273,2,2,22,True,False,0,1,0,0,1,0
1040311,11,16,56,True,False,1,0,1,0,0,1
347251,4,26,44,False,False,0,1,0,1,0,1
798056,9,4,69,True,False,0,1,1,0,0,1
347730,4,27,46,False,False,0,1,0,0,0,0
852128,9,20,70,False,False,0,1,1,0,0,1
623852,7,17,51,True,False,1,0,0,1,0,1
1051511,11,20,5,False,False,0,1,0,1,1,0
1012206,11,7,45,False,False,1,0,0,0,0,1
639728,7,22,8,False,False,0,1,0,1,1,0
298745,4,10,71,False,False,0,1,0,1,0,1
983470,10,29,35,True,False,0,1,1,0,0,1
514899,6,16,46,True,False,1,0,1,0,0,0
133826,2,13,13,False,False,0,1,0,1,0,1
317051,4,16,43,False,False,0,0,0,1,0,1
310562,4,14,68,True,False,0,1,0,1,0,0
80700,1,25,29,True,False,0,0,1,0,0,0
840811,9,17,7,False,False,0,1,0,1,1,0
933507,10,14,22,True,False,0,0,1,0,1,0
937303,10,15,73,True,False,1,0,1,0,0,1
62199,1,18,69,True,False,0,0,0,0,0,1
864718,9,24,43,False,False,0,1,1,0,0,1
163107,2,23,23,True,False,0,0,1,0,0,0
36716,1,10,28,False,False,0,0,1,0,0,1
365144,5,2,57,False,False,0,1,0,0,0,1
716561,8,12,49,True,False,1,0,1,0,0,1
823911,9,12,53,True,False,1,0,1,0,0,1
921337,10,11,14,True,False,0,0,0,1,0,1
32181,1,9,69,True,False,0,0,1,0,0,1
450719,5,29,29,False,False,0,1,0,0,0,0
1120536,12,12,16,False,False,0,1,0,1,0,1
382330,5,8,61,False,False,0,1,0,1,0,0
1163371,12,27,27,True,False,0,0,1,0,0,0
27433,1,8,43,False,False,0,0,0,1,0,1
600571,7,10,71,True,False,0,1,0,0,0,1
155071,2,20,67,True,False,1,0,1,0,0,0
964503,10,24,42,False,False,0,1,0,1,0,1
724602,8,14,23,False,False,0,1,0,1,0,0
309946,4,13,19,False,False,0,0,0,1,0,1
240476,3,21,77,False,False,0,0,0,1,1,0
1082557,11,30,43,False,False,0,1,0,0,0,1
1050039,11,19,28,False,False,0,1,1,0,0,1
747089,8,21,71,True,False,1,0,1,0,0,1
368914,5,3,51,False,False,0,1,0,1,0,1
614180,7,14,2,True,False,0,0,1,0,0,1
304903,4,12,48,False,False,1,0,0,1,0,1
852367,9,20,46,False,False,0,1,0,1,0,0
871116,9,26,23,False,False,1,0,0,1,0,0
709436,8,10,6,False,False,1,0,0,1,1,0
401991,5,14,22,True,False,0,0,1,0,1,0
51959,1,15,27,True,False,0,0,0,1,0,0
753367,8,23,24,True,False,1,0,1,0,1,0
400803,5,14,36,False,False,0,0,0,0,0,0
704788,8,9,25,True,False,0,0,0,0,0,1
183675,3,1,39,False,False,0,1,0,1,0,1
623908,7,17,48,False,False,1,0,0,0,0,1
831650,9,14,42,False,False,0,0,0,0,0,1
1098099,12,5,8,False,False,0,1,0,0,1,0
207733,3,10,44,True,False,0,0,0,1,0,1
283235,4,4,2,False,False,0,1,1,0,0,1
1119905,12,12,52,False,False,0,1,0,1,0,1
771890,8,28,68,True,False,0,1,0,1,0,0
972199,10,26,67,False,False,0,1,0,0,0,0
691009,8,5,27,False,False,0,0,0,1,0,0
131240,2,12,19,False,False,0,1,0,1,0,1
719997,8,13,69,False,False,0,1,0,1,0,1
59370,1,17,2,True,False,0,0,1,0,0,1
232061,3,18,15,False,False,1,0,0,1,0,1
1135197,12,17,38,False,False,0,1,0,0,0,1
29829,1,9,46,False,False,1,0,1,0,0,0
806601,9,7,49,False,False,0,0,0,1,0,1
354779,4,29,38,True,False,0,0,1,0,0,1
776357,8,29,4,True,False,0,0,0,1,1,0
332394,4,21,25,False,False,0,1,0,1,0,1
582205,7,5,8,True,False,0,1,1,0,1,0
644970,7,23,67,False,False,1,0,0,0,0,0
1114804,12,10,25,False,False,1,0,0,1,0,1
989929,10,31,69,True,False,1,0,1,0,0,1
439229,5,25,29,False,False,0,0,0,1,0,0
163364,2,23,16,True,False,1,0,1,0,0,1
1126036,12,14,45,True,False,1,0,0,0,0,1
1096716,12,4,67,False,False,0,1,0,1,0,0
478698,6,5,29,True,False,0,0,1,0,0,0
246900,3,23,14,True,False,1,0,1,0,0,1
173879,2,27,16,False,False,0,1,0,1,0,1
549986,6,26,74,False,False,0,0,0,0,1,0
187169,3,3,28,False,False,0,1,1,0,0,1
774872,8,29,6,True,False,0,0,1,0,1,0
148402,2,18,6,False,False,0,1,0,1,1,0
26906,1,8,72,False,False,0,1,0,1,1,0
949258,10,19,53,True,False,1,0,1,0,0,1
396589,5,12,53,False,False,0,1,0,0,0,1
787132,9,1,20,False,False,0,1,0,1,0,1
1092417,12,3,34,False,False,0,1,0,0,0,0
976157,10,27,69,False,False,0,0,0,0,0,1
752089,8,22,43,False,False,1,0,0,1,0,1
785210,9,1,54,False,False,0,1,0,0,0,0
702279,8,8,25,False,False,0,1,1,0,0,1
41335,1,12,42,False,False,0,1,0,1,0,1
1130900,12,15,43,False,False,0,1,0,1,0,1
523841,6,19,69,False,False,0,0,1,0,0,1
583157,7,5,15,True,False,0,0,1,0,0,1
118815,2,7,31,True,False,0,0,1,0,0,0
136301,2,14,32,False,False,0,1,0,1,1,0
1150711,12,22,25,True,False,0,0,1,0,0,1
225554,3,15,23,True,False,0,0,0,1,0,0
526992,6,19,26,False,False,0,0,1,0,0,0
142314,2,16,53,True,False,1,0,1,0,0,1
539967,6,23,61,False,False,1,0,0,1,0,0
611315,7,13,76,True,False,0,0,0,1,1,0
495486,6,10,49,False,False,0,1,0,1,0,1
692650,8,5,29,True,False,0,0,1,0,0,0
886466,9,30,65,True,False,0,1,1,0,0,1
265622,3,29,23,False,False,0,1,0,0,0,0
568627,7,1,45,False,False,0,1,0,1,0,1
424031,5,21,16,True,False,0,0,0,0,0,1
19476,1,6,61,True,False,1,0,1,0,0,0
1069540,11,26,44,False,False,1,0,0,1,0,1
1072694,11,27,5,False,False,0,1,0,1,1,0
748806,8,21,77,True,False,0,0,1,0,1,0
301993,4,11,29,False,False,1,0,0,1,0,0
537146,6,22,40,True,False,0,1,1,0,0,0
800792,9,5,2,False,False,1,0,0,1,0,1
482583,6,6,43,False,False,0,0,0,0,0,1
577459,7,4,32,False,False,0,1,1,0,1,0
307419,4,13,8,False,False,0,1,0,1,1,0
926664,10,12,39,False,False,0,1,0,0,0,1
763267,8,26,70,True,False,1,0,0,0,0,1
690476,8,5,23,True,False,1,0,1,0,0,0
288193,4,6,8,False,False,0,1,1,0,1,0
754321,8,23,16,False,False,0,1,0,1,0,1
432948,5,24,8,False,False,0,1,0,1,1,0
720591,8,13,49,False,False,0,1,1,0,0,1
33356,1,10,23,False,False,0,1,0,0,0,0
262864,3,28,59,False,False,0,0,0,0,0,1
359370,5,1,43,False,False,0,0,0,1,0,1
298307,4,10,47,True,False,1,0,1,0,0,0
509464,6,14,10,False,False,1,0,0,0,1,0
587090,7,6,19,False,False,1,0,0,1,0,1
485756,6,7,69,False,False,0,1,0,1,0,1
202255,3,8,19,True,False,1,0,1,0,0,1
1029118,11,12,25,True,False,0,1,0,1,0,1
468830,6,2,26,True,False,1,0,0,0,0,0
869879,9,25,66,True,False,0,0,0,0,0,0
23962,1,7,67,False,False,0,0,1,0,0,0
1105086,12,7,43,True,False,0,1,1,0,0,1
1090829,12,3,28,False,False,0,1,0,1,0,1
4274,1,1,32,False,False,0,0,0,1,1,0
130419,2,11,44,False,False,0,1,0,0,0,1
468027,6,2,21,False,False,0,0,1,0,0,1
269129,3,31,68,True,False,0,1,1,0,0,0
46196,1,13,28,False,False,1,0,0,1,0,1
1093947,12,4,30,False,False,0,1,0,1,0,0
409707,5,16,3,False,False,0,1,0,1,0,1
921941,10,11,40,True,False,1,0,1,0,0,0
131979,2,12,8,False,False,1,0,0,1,1,0
356976,4,30,43,False,False,0,1,0,1,0,1
613846,7,14,43,False,False,0,0,0,1,0,1
689547,8,4,68,False,False,0,0,0,0,0,0
292950,4,8,61,False,False,1,0,1,0,0,0
679006,8,1,45,False,False,0,1,0,1,0,1
658705,7,27,56,False,False,1,0,1,0,0,1
389678,5,10,36,False,False,1,0,0,1,0,0
464543,6,1,25,True,False,0,0,1,0,0,1
760385,8,25,35,True,False,0,1,0,0,0,1
1094745,12,4,8,False,False,0,1,0,0,1,0
878884,9,28,11,False,False,0,1,0,1,1,0
319300,4,17,25,True,False,0,0,1,0,0,1
253918,3,25,23,False,False,0,0,1,0,0,0
620233,7,16,25,True,False,1,0,1,0,0,1
322977,4,18,44,False,False,0,0,0,0,0,1
292799,4,8,45,True,False,1,0,1,0,0,1
1064295,11,24,17,True,False,1,0,1,0,1,0
50695,1,15,14,True,False,0,0,1,0,0,1
572289,7,2,40,False,False,1,0,0,0,0,0
598584,7,10,71,True,False,1,0,0,0,0,1
1003381,11,4,24,False,False,0,0,0,0,1,0
1043760,11,17,68,False,False,0,0,0,0,0,0
933801,10,14,51,False,False,0,1,1,0,0,1
911604,10,8,69,True,False,1,0,0,1,0,1
946592,10,18,25,True,False,1,0,0,0,0,1
615150,7,14,1,True,False,0,0,1,0,0,1
174853,2,27,38,True,False,0,0,0,0,0,1
663564,7,28,53,True,False,0,1,0,0,0,1
970662,10,25,25,True,False,0,0,0,0,0,1
941613,10,17,71,False,False,0,1,1,0,0,1
404899,5,15,77,False,False,0,1,0,1,1,0
697406,8,7,1,False,False,0,1,0,1,0,1
908540,10,7,44,False,False,1,0,0,0,0,1
708717,8,10,28,False,False,0,1,1,0,0,1
322475,4,18,8,False,False,0,1,0,1,1,0
167884,2,24,58,False,False,1,0,0,0,0,0
204949,3,9,14,True,False,1,0,1,0,0,1
456840,5,30,53,True,False,1,0,1,0,0,1
672924,7,31,43,True,False,0,0,0,0,0,1
821758,9,11,10,False,False,0,1,0,1,1,0
519550,6,17,27,False,False,0,1,0,1,0,0
270155,3,31,60,False,False,0,1,0,1,0,1
1145768,12,20,70,False,False,1,0,0,0,0,1
49009,1,14,38,True,False,1,0,0,0,0,1
625691,7,17,66,False,False,0,0,1,0,0,0
702484,8,8,29,True,False,0,0,0,1,0,0
967622,10,24,41,False,False,0,0,0,1,1,0
950427,10,19,3,False,False,0,0,0,1,0,1
1006120,11,5,28,False,False,0,1,0,1,0,1
1135332,12,17,73,False,False,1,0,1,0,0,1
732267,8,17,44,True,False,1,0,0,0,0,1
531428,6,21,68,True,False,0,0,1,0,0,0
880451,9,28,5,True,False,0,0,1,0,1,0
693168,8,5,48,True,False,1,0,1,0,0,1
428135,5,22,29,False,False,0,1,1,0,0,0
1022332,11,10,76,True,False,0,0,1,0,1,0
950204,10,19,68,True,False,0,0,1,0,0,0
509310,6,14,69,True,False,0,1,0,0,0,1
1025052,11,11,66,True,False,1,0,0,0,0,0
1058557,11,22,38,True,False,0,0,1,0,0,1
443421,5,26,49,False,False,0,1,1,0,0,1
320985,4,17,56,False,False,0,1,0,1,0,1
392338,5,11,75,True,False,0,0,1,0,0,1
13679,1,4,27,False,False,0,1,0,1,0,0
1166723,12,28,43,True,False,1,0,1,0,0,1
895629,10,3,1,False,False,0,1,0,1,0,1
8567,1,3,43,True,False,0,0,0,0,0,1
1120645,12,12,73,False,False,0,1,0,1,0,1
524121,6,19,28,False,False,0,1,0,1,0,1
398760,5,13,29,True,False,0,0,0,0,0,0
1024713,11,11,14,False,False,0,0,0,1,0,1
1115454,12,10,27,True,False,0,0,1,0,0,0
261818,3,28,69,True,False,0,0,1,0,0,1
14185,1,4,44,True,False,0,0,1,0,0,1
980993,10,29,24,False,False,1,0,0,1,1,0
869826,9,25,66,True,False,0,0,1,0,0,0
652541,7,25,22,False,False,0,0,0,0,1,0
637326,7,21,66,True,False,1,0,1,0,0,0
1063575,11,24,71,True,False,1,0,0,0,0,1
823936,9,12,63,False,False,1,0,1,0,0,0
42,1,1,40,True,False,0,1,0,0,0,0
602589,7,11,25,False,False,0,1,1,0,0,1
268753,3,30,6,False,False,0,1,0,1,1,0
1166712,12,28,26,False,False,0,0,0,0,0,0
980442,10,28,7,False,False,0,1,0,1,1,0
497386,6,11,53,True,False,1,0,1,0,0,1
448892,5,28,16,False,False,1,0,1,0,0,1
541943,6,24,70,True,False,1,0,1,0,0,1
1004769,11,5,75,False,False,0,1,0,1,0,1
600264,7,10,66,False,False,1,0,1,0,0,0
533951,6,21,25,False,False,0,1,0,1,0,1
680073,8,2,49,True,False,0,0,0,0,0,1
726811,8,15,2,False,False,0,0,0,1,0,1
1106672,12,8,71,False,False,0,1,1,0,0,1
234326,3,18,46,True,False,1,0,0,0,0,0
711791,8,11,53,False,False,0,1,1,0,0,1
1007783,11,5,23,True,False,1,0,0,1,0,0
539010,6,23,69,True,False,0,1,1,0,0,1
757781,8,24,67,True,False,0,0,1,0,0,0
684962,8,3,25,True,False,1,0,1,0,0,1
486185,6,7,13,False,False,0,1,0,1,0,1
1082863,11,30,25,False,False,0,1,0,1,0,1
938971,10,16,1,True,False,0,0,1,0,0,1
790689,9,2,64,False,False,0,1,0,1,1,0
635104,7,20,61,False,False,0,1,0,0,0,0
682611,8,2,34,True,False,0,0,1,0,0,0
121282,2,8,25,True,False,1,0,1,0,0,1
1036159,11,15,25,True,False,0,0,1,0,0,1
36749,1,10,30,False,False,0,1,0,0,0,0
677381,8,1,57,False,False,0,1,0,1,0,1
101803,2,1,61,False,False,0,0,0,1,0,0
621294,7,16,46,False,False,0,0,0,0,0,0
98998,1,31,63,True,False,0,0,1,0,0,0
919677,10,10,19,False,False,0,1,0,1,0,1
832754,9,15,53,True,False,1,0,1,0,0,1
284067,4,5,25,True,False,1,0,1,0,0,1
1073438,11,27,27,False,False,0,0,0,1,0,0
1156865,12,24,3,False,False,0,0,1,0,0,1
155996,2,20,27,True,False,0,1,0,0,0,0
345592,4,26,43,True,False,1,0,1,0,0,1
283475,4,4,42,True,False,0,0,1,0,0,1
897323,10,3,71,True,False,0,0,1,0,0,1
455050,5,30,71,False,False,1,0,0,1,0,1
990305,10,31,38,False,False,0,1,0,1,0,1
247144,3,23,3,False,False,0,1,0,1,0,1
857844,9,22,44,False,False,0,1,0,1,0,1
1113633,12,10,54,True,False,1,0,1,0,0,0
602620,7,11,71,True,False,0,1,1,0,0,1
753604,8,23,44,False,False,1,0,1,0,0,1
676328,8,1,70,False,False,0,1,0,1,0,1
636603,7,21,13,True,False,0,0,1,0,0,1
1015834,11,8,63,False,False,0,1,0,1,0,0
458340,5,31,63,False,False,0,1,0,0,0,0
206595,3,9,46,False,False,0,1,0,1,0,0
1135537,12,17,73,False,False,1,0,1,0,0,1
817877,9,10,40,True,False,0,0,1,0,0,0
57428,1,17,41,False,False,0,1,0,1,1,0
860492,9,23,67,False,False,1,0,0,0,0,0
965212,10,24,28,False,False,1,0,0,1,0,1
280603,4,3,11,False,False,0,1,0,1,1,0
28673,1,8,15,True,False,0,0,1,0,0,1
397095,5,13,43,False,False,0,0,0,1,0,1
161331,2,22,43,True,False,0,0,1,0,0,1
678579,8,1,3,False,False,0,1,0,1,0,1
763408,8,26,43,False,False,1,0,0,1,0,1
1034186,11,14,29,False,False,0,0,0,1,0,0
13,1,1,30,True,True,0,0,1,0,0,0
26,1,1,51,False,True,1,0,0,0,0,1
55,1,1,71,True,True,1,0,0,0,0,1
59,1,1,71,True,True,1,0,1,0,0,1
67,1,1,42,True,True,0,0,1,0,0,1
91,1,1,61,True,True,0,0,1,0,0,0
93,1,1,42,False,True,0,0,1,0,0,1
94,1,1,46,True,True,0,0,1,0,0,0
98,1,1,46,True,True,1,0,1,0,0,0
100,1,1,58,True,True,1,0,1,0,0,0
143,1,1,19,True,True,1,0,1,0,0,1
148,1,1,29,False,True,1,0,1,0,0,0
163,1,1,67,True,True,1,0,1,0,0,0
166,1,1,61,True,True,0,0,1,0,0,0
208,1,1,19,True,True,1,0,1,0,0,1
224,1,1,6,True,True,0,0,1,0,1,0
229,1,1,30,True,True,0,1,1,0,0,0
248,1,1,63,True,True,1,0,1,0,0,0
249,1,1,61,True,True,0,0,1,0,0,0
252,1,1,30,False,True,0,0,1,0,0,0
258,1,1,65,True,True,1,0,1,0,0,1
265,1,1,7,False,True,1,0,0,1,1,0
274,1,1,50,True,True,1,0,1,0,0,1
285,1,1,27,True,True,0,0,1,0,0,0
303,1,1,44,False,True,0,0,1,0,0,1
305,1,1,73,False,True,1,0,1,0,0,1
347,1,1,29,False,True,0,0,1,0,0,0
380,1,1,19,True,True,1,0,1,0,0,1
416,1,1,30,True,True,0,0,1,0,0,0
508,1,1,23,True,True,0,0,1,0,0,0
538,1,1,6,True,True,0,0,1,0,1,0
553,1,1,25,True,True,0,0,1,0,0,1
560,1,1,7,True,True,0,0,1,0,1,0
671,1,1,8,False,True,0,0,0,1,1,0
801,1,1,64,False,True,0,0,1,0,1,0
803,1,1,1,False,True,1,0,1,0,0,1
831,1,1,25,True,True,1,0,1,0,0,1
832,1,1,40,True,True,0,1,1,0,0,0
851,1,1,29,True,True,0,1,0,0,0,0
864,1,1,25,False,True,0,0,1,0,0,1
880,1,1,49,True,True,1,0,0,0,0,1
904,1,1,58,True,True,0,0,1,0,0,0
914,1,1,30,True,True,0,0,1,0,0,0
916,1,1,49,True,True,1,0,1,0,0,1
957,1,1,25,True,True,0,0,1,0,0,1
972,1,1,67,False,True,1,0,0,0,0,0
976,1,1,57,False,True,1,0,1,0,0,1
980,1,1,53,True,True,1,0,0,0,0,1
985,1,1,71,True,True,0,0,0,0,0,1
991,1,1,28,True,True,1,0,1,0,0,1
1024,1,1,45,True,True,1,0,1,0,0,1
1035,1,1,44,False,True,0,0,1,0,0,1
1046,1,1,25,False,True,0,0,1,0,0,1
1067,1,1,67,False,True,1,0,0,0,0,0
1073,1,1,55,True,True,1,0,1,0,0,1
1080,1,1,64,True,True,0,0,1,0,1,0
1082,1,1,43,False,True,0,0,1,0,0,1
1111,1,1,26,False,True,0,1,1,0,0,0
1120,1,1,43,False,True,0,0,1,0,0,1
1121,1,1,14,False,True,0,0,1,0,0,1
1123,1,1,43,False,True,0,0,1,0,0,1
1127,1,1,24,True,True,0,0,0,0,1,0
1131,1,1,25,False,True,0,0,1,0,0,1
1158,1,1,69,True,True,0,0,1,0,0,1
1167,1,1,61,False,True,0,0,1,0,0,0
1187,1,1,31,True,True,0,1,0,0,0,0
1229,1,1,26,False,True,0,0,0,1,0,0
1230,1,1,63,True,True,0,0,1,0,0,0
1250,1,1,71,False,True,1,0,1,0,0,1
1252,1,1,51,False,True,1,0,0,0,0,1
1264,1,1,69,True,True,0,0,0,0,0,1
1266,1,1,69,False,True,1,0,1,0,0,1
1298,1,1,19,True,True,0,0,1,0,0,1
1310,1,1,49,True,True,1,0,0,0,0,1
1322,1,1,73,True,True,1,0,1,0,0,1
1331,1,1,29,False,True,0,1,0,0,0,0
1366,1,1,44,True,True,0,0,1,0,0,1
1478,1,1,10,True,True,1,0,1,0,1,0
1485,1,1,25,False,True,1,0,0,0,0,1
1520,1,1,69,False,True,1,0,1,0,0,1
1525,1,1,21,False,True,1,0,1,0,0,1
1529,1,1,25,True,True,0,0,0,0,0,1
1544,1,1,1,False,True,0,0,1,0,0,1
1579,1,1,1,True,True,0,0,1,0,0,1
1599,1,1,20,False,True,0,0,0,0,0,1
1694,1,1,25,False,True,0,1,0,0,0,1
1785,1,1,53,False,True,1,0,0,0,0,1
1803,1,1,66,False,True,1,0,0,0,0,0
1815,1,1,1,False,True,0,1,1,0,0,1
1832,1,1,28,False,True,0,0,1,0,0,1
1853,1,1,26,True,True,0,0,1,0,0,0
1879,1,1,13,True,True,1,0,0,0,0,1
1888,1,1,31,True,True,0,0,1,0,0,0
1894,1,1,50,True,True,0,1,1,0,0,1
1917,1,1,71,False,True,1,0,1,0,0,1
1926,1,1,71,False,True,1,0,1,0,0,1
1932,1,1,71,True,True,0,0,1,0,0,1
1968,1,1,44,True,True,1,0,1,0,0,1
1975,1,1,16,True,True,1,0,1,0,0,1
2009,1,1,24,True,True,0,0,1,0,1,0
2016,1,1,31,False,True,0,1,1,0,0,0
2036,1,1,63,True,True,0,0,1,0,0,0
2058,1,1,69,False,True,0,0,1,0,0,1
2066,1,1,23,False,True,0,0,1,0,0,0
2069,1,1,27,True,True,0,0,1,0,0,0
2072,1,1,30,True,True,0,0,1,0,0,0
2074,1,1,63,True,True,1,0,1,0,0,0
2087,1,1,77,True,True,0,0,1,0,1,0
2105,1,1,46,True,True,0,0,1,0,0,0
2109,1,1,20,True,True,1,0,1,0,0,1
2113,1,1,64,True,True,1,0,1,0,1,0
2146,1,1,15,False,True,0,0,1,0,0,1
2156,1,1,42,False,True,0,0,0,1,0,1
2199,1,1,25,False,True,1,0,1,0,0,1
2231,1,1,21,False,True,0,1,1,0,0,1
2295,1,1,25,True,True,0,0,1,0,0,1
2362,1,1,2,True,True,0,1,1,0,0,1
2392,1,1,8,True,True,0,0,1,0,1,0
2411,1,1,44,True,True,0,0,1,0,0,1
2414,1,1,3,True,True,0,0,1,0,0,1
2423,1,1,29,False,True,1,0,1,0,0,0
2427,1,1,1,False,True,0,0,1,0,0,1
2428,1,1,22,True,True,0,0,1,0,1,0
2433,1,1,25,True,True,0,0,1,0,0,1
2451,1,1,22,True,True,0,1,1,0,1,0
2482,1,1,43,True,True,0,0,1,0,0,1
2492,1,1,42,True,True,0,0,1,0,0,1
2495,1,1,69,True,True,0,0,1,0,0,1
2500,1,1,58,True,True,0,0,1,0,0,0
2516,1,1,44,True,True,0,0,1,0,0,1
2519,1,1,42,False,True,0,1,0,0,0,1
2526,1,1,26,True,True,1,0,0,0,0,0
2527,1,1,53,False,True,0,1,0,0,0,1
2667,1,1,46,True,True,0,0,1,0,0,0
2668,1,1,63,True,True,0,0,1,0,0,0
2670,1,1,25,True,True,1,0,1,0,0,1
2692,1,1,14,False,True,1,0,1,0,0,1
2707,1,1,61,False,True,1,0,1,0,0,0
2726,1,1,18,True,True,0,1,1,0,0,1
2736,1,1,29,True,True,0,0,1,0,0,0
2743,1,1,71,True,True,1,0,1,0,0,1
2789,1,1,53,True,True,1,0,1,0,0,1
2797,1,1,30,True,True,0,0,1,0,0,0
2814,1,1,67,False,True,0,1,1,0,0,0
2815,1,1,28,False,True,0,0,1,0,0,1
2821,1,1,69,True,True,0,0,1,0,0,1
2839,1,1,28,True,True,0,0,1,0,0,1
2896,1,1,69,True,True,0,0,1,0,0,1
2913,1,1,20,True,True,1,0,1,0,0,1
2917,1,1,68,True,True,0,1,1,0,0,0
2921,1,1,71,False,True,0,1,1,0,0,1
2923,1,1,63,True,True,1,0,1,0,0,0
2929,1,1,25,True,True,0,0,1,0,0,1
2959,1,1,69,False,True,0,1,0,0,0,1
2986,1,1,25,False,True,0,1,1,0,0,1
2987,1,1,67,True,True,1,0,1,0,0,0
3040,1,1,67,True,True,1,0,1,0,0,0
3064,1,1,49,False,True,1,0,1,0,0,1
3121,1,1,67,False,True,1,0,0,0,0,0
3191,1,1,25,True,True,0,0,1,0,0,1
3241,1,1,68,True,True,1,0,1,0,0,0
3383,1,1,29,True,True,0,0,1,0,0,0
3386,1,1,1,True,True,0,0,1,0,0,1
3395,1,1,71,True,True,0,0,1,0,0,1
3398,1,1,28,False,True,1,0,1,0,0,1
3424,1,1,22,True,True,0,0,1,0,1,0
3428,1,1,51,False,True,0,1,1,0,0,1
3436,1,1,23,True,True,0,0,0,0,0,0
3491,1,1,61,True,True,0,0,1,0,0,0
3498,1,1,27,True,True,0,1,0,1,0,0
3499,1,1,8,True,True,0,0,1,0,1,0
